Source	Target	Type	Weight	8	12	10	6	7	weight	timeset	19	9	id	13	11	label	16	14	15	18	17
6PXS4YHDkKvl1wkIl4V8DL	6KZDXtSj0SzGOV705nNeh3	0	2.0	Undirected	Kid Ink	2	35	879	2.0	null	day	14220	297	5530	Fetty Wap	null	true	5IZc3KIVFhjzJ0L2kiXzUl	Promise	25/12/2015	68
6PXS4YHDkKvl1wkIl4V8DL	1l8Fu6IkuTP0U5QetQJ5Xt	0	2.0	Undirected	Fifth Harmony	2	35	878	2.0	null	day	8401	298	3428	Fetty Wap	null	false	7nD9nN3jord9wWcfW3Gkcm	All In My Head (Flex)	27/05/2016	70
6PXS4YHDkKvl1wkIl4V8DL	3EiLUeyEcA6fbRPSHkG5kb	0	2.0	Undirected	De La Ghetto	2	35	289	2.0	null	day	8392	299	3423	Fetty Wap	null	true	3RgRYMqIpYiS5QbEMxcptP	F.L.Y. (feat. Fetty Wap)	20/04/2018	61
6PXS4YHDkKvl1wkIl4V8DL	31W5EY0aAly4Qieq6OFu6I	0	4.0	Undirected	A Boogie Wit da Hoodie	4	35	36	4.0	null	day	232	300	6951	Fetty Wap	null	true	7rsi9DAWqyKY2mBkTmBHdq	Know Shit (Remix)	23/06/2017	25
31W5EY0aAly4Qieq6OFu6I	7bXgB6jMjp9ATFy66eO08Z	0	2.0	Undirected	Chris Brown	2	36	572	2.0	null	day	5684	301	2041	A Boogie Wit da Hoodie	null	true	5gx2E5aIXMRBellPZW1up5	Pills & Automobiles	31/10/2017	68
31W5EY0aAly4Qieq6OFu6I	7wlFDEWiM5OoIAt8RSli8b	0	2.0	Undirected	YoungBoy Never Broke Again	2	36	42	2.0	null	day	266	302	83	A Boogie Wit da Hoodie	null	true	1AH60dMaEfNjzDoUIFwIQi	Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again)	29/09/2017	74
31W5EY0aAly4Qieq6OFu6I	21WS9wngs9AqFckK7yYJPM	0	6.0	Undirected	PnB Rock	6	36	41	6.0	null	day	265	303	88	A Boogie Wit da Hoodie	null	true	2bwN9oZIn9XXSd8RlJ4FDM	Lovin' (feat. A Boogie Wit da Hoodie)	17/11/2017	68
31W5EY0aAly4Qieq6OFu6I	46SHBwWsqBkxI7EeeBEQG7	0	6.0	Undirected	Kodak Black	6	36	40	6.0	null	day	262	304	2041	A Boogie Wit da Hoodie	null	true	5gx2E5aIXMRBellPZW1up5	Pills & Automobiles	31/10/2017	68
2jku7tDXc6XoB6MO2hFuqg	1i8SpTcr7yvPOmcqrbnVXY	0	2.0	Undirected	Ozuna	2	37	257	2.0	null	day	22297	305	10015	Tory Lanez	null	true	0CYLDwvvpJQySLA5CvqvSl	Pa Mi (with Ozuna)	08/06/2018	80
2jku7tDXc6XoB6MO2hFuqg	1pPmIToKXyGdsCF6LmqLmI	0	2.0	Undirected	Rich The Kid	2	37	869	2.0	null	day	19582	306	8201	Tory Lanez	null	true	49NhxprbG9oTtMunQCSXxA	Talk To Me (with Rich The Kid)	21/06/2018	79
2jku7tDXc6XoB6MO2hFuqg	20sxb77xiYeusSH8cVdatc	0	2.0	Undirected	Meek Mill	2	37	750	2.0	null	day	17269	307	6636	Tory Lanez	null	true	5J5PXmMdQ2nh1lZOal8KmK	Litty (feat. Tory Lanez)	28/10/2016	68
2jku7tDXc6XoB6MO2hFuqg	738wLrAtLtCtFOLvQBXOXp	0	2.0	Undirected	Major Lazer	2	37	193	2.0	null	day	16824	308	6375	Tory Lanez	null	false	7HdZY9UJTylIiNcSDFyUDc	Miss You (with Major Lazer & Tory Lanez)	16/01/2018	74
2jku7tDXc6XoB6MO2hFuqg	7bXgB6jMjp9ATFy66eO08Z	0	2.0	Undirected	Chris Brown	2	37	572	2.0	null	day	7218	309	2847	Tory Lanez	null	true	6cfk99ICcxQrT0s149uFcF	Wishing Remix (feat. Chris Brown, Fabolous, Trey Songz, Jhene Aiko & Tory Lanez)	29/09/2016	57
2jku7tDXc6XoB6MO2hFuqg	50co4Is1HCEo8bhOyUWKpn	0	2.0	Undirected	Young Thug	2	37	38	2.0	null	day	241	310	69	Tory Lanez	null	true	3p6JF5nt0bZOSgZRONNZp0	RONDO	10/04/2018	74
50co4Is1HCEo8bhOyUWKpn	4O15NlyKLIASxsJ0PrXPfz	0	2.0	Undirected	Lil Uzi Vert	2	38	56	2.0	null	day	23254	311	10631	Young Thug	null	true	7HvtrRyRYqSOhllmbIW1Kh	Up (feat. Lil Uzi Vert)	13/04/2018	68
50co4Is1HCEo8bhOyUWKpn	3KV3p5EY4AvKxOlhGHORLg	0	2.0	Undirected	Jeremih	2	38	342	2.0	null	day	21673	312	9546	Young Thug	null	true	4SzZq7O8bVDG4WsbBVYNzk	Oh I (feat. Jeremih, Young Thug & Sevyn)	26/10/2017	63
50co4Is1HCEo8bhOyUWKpn	0NbfKEOTQCcwd6o7wSDOHI	0	2.0	Undirected	The Game	2	38	1998	2.0	null	day	21672	313	9546	Young Thug	null	true	4SzZq7O8bVDG4WsbBVYNzk	Oh I (feat. Jeremih, Young Thug & Sevyn)	26/10/2017	63
50co4Is1HCEo8bhOyUWKpn	4OBJLual30L7gRl5UkeRcT	0	2.0	Undirected	T.I.	2	38	70	2.0	null	day	21195	314	9195	Young Thug	null	false	5cS9jJbwirKrdDIbbAExUz	About the Money	17/10/2014	47
50co4Is1HCEo8bhOyUWKpn	67nwj3Y5sZQLl72VNUHEYE	0	2.0	Undirected	Wale	2	38	1043	2.0	null	day	19642	315	8216	Young Thug	null	true	1KZ0Xo6Mmeprp1Sw5xCHYz	Trap Trap Trap	17/03/2017	59
50co4Is1HCEo8bhOyUWKpn	1sBkRIssrMs1AbVkOJbc7a	0	2.0	Undirected	Rick Ross	2	38	675	2.0	null	day	19641	316	8216	Young Thug	null	true	1KZ0Xo6Mmeprp1Sw5xCHYz	Trap Trap Trap	17/03/2017	59
50co4Is1HCEo8bhOyUWKpn	699OTQXzgjhIYAHMy9RyPD	0	2.0	Undirected	Playboi Carti	2	38	55	2.0	null	day	18951	317	7792	Young Thug	null	true	5O9zs6G6RcB6yP1OKwnwiM	Choppa Won't Miss (feat. Young Thug)	11/05/2018	67
50co4Is1HCEo8bhOyUWKpn	7wlFDEWiM5OoIAt8RSli8b	0	2.0	Undirected	YoungBoy Never Broke Again	2	38	42	2.0	null	day	17677	318	6927	Young Thug	null	true	3VvHSQ2x6PqKYe4MBgxV0a	Mandatory Drug Test (feat. Young Thug)	17/11/2017	61
50co4Is1HCEo8bhOyUWKpn	4nDoRrQiYLoBzwC5BhVJzF	0	2.0	Undirected	Camila Cabello	2	38	477	2.0	null	day	3735	319	1779	Young Thug	null	false	1rfofaqEpACxVEHIZBJe6W	Havana	12/01/2018	90
46SHBwWsqBkxI7EeeBEQG7	3aQeKQSyrW4qWr35idm0cy	0	2.0	Undirected	T-Pain	2	40	792	2.0	null	day	19638	320	8215	Kodak Black	null	true	07TpaOs25YRFTrdTnOXgTE	Florida Boy	02/02/2018	60
46SHBwWsqBkxI7EeeBEQG7	1sBkRIssrMs1AbVkOJbc7a	0	2.0	Undirected	Rick Ross	2	40	675	2.0	null	day	19637	321	8215	Kodak Black	null	true	07TpaOs25YRFTrdTnOXgTE	Florida Boy	02/02/2018	60
46SHBwWsqBkxI7EeeBEQG7	55Aa2cqylxrFIXC767Z865	0	2.0	Undirected	Lil Wayne	2	40	285	2.0	null	day	14376	322	5627	Kodak Black	null	true	4DTpngLjoHj5gFxEZFeD3J	Codeine Dreaming (feat. Lil Wayne)	24/11/2017	80
46SHBwWsqBkxI7EeeBEQG7	15UsOTVnJzReFVN1VCnxy4	0	2.0	Undirected	XXXTENTACION	2	40	1355	2.0	null	day	14374	323	5626	Kodak Black	null	true	40oKW22ZNNkEdZLJTScaQI	Roll In Peace (feat. XXXTENTACION)	18/08/2017	84
46SHBwWsqBkxI7EeeBEQG7	7bXgB6jMjp9ATFy66eO08Z	0	2.0	Undirected	Chris Brown	2	40	572	2.0	null	day	5687	324	2041	Kodak Black	null	true	5gx2E5aIXMRBellPZW1up5	Pills & Automobiles	31/10/2017	68
46SHBwWsqBkxI7EeeBEQG7	21WS9wngs9AqFckK7yYJPM	0	4.0	Undirected	PnB Rock	4	40	41	4.0	null	day	273	325	5630	Kodak Black	null	true	0BU7nIcCZxYSE0hYcc5oZz	Too Many Years	10/06/2016	73
21WS9wngs9AqFckK7yYJPM	137W8MRPWKqSmrBGDBFSop	0	4.0	Undirected	Wiz Khalifa	4	41	676	4.0	null	day	18956	326	10564	PnB Rock	null	true	2KtGuSoEszAKKjF7Yovhcg	Everyday We Lit (feat. PnB Rock, Lil Yachty & Wiz Khalifa) - Remix	11/05/2017	61
21WS9wngs9AqFckK7yYJPM	1z7b1Pr1rSlvWRzsW3HOrS	0	2.0	Undirected	Russ	2	41	1212	2.0	null	day	18954	327	7795	PnB Rock	null	true	1ysDVWxBj5Set0fA05TcyP	Issues (feat. Russ)	17/11/2017	69
21WS9wngs9AqFckK7yYJPM	3KV3p5EY4AvKxOlhGHORLg	0	2.0	Undirected	Jeremih	2	41	342	2.0	null	day	17252	328	6631	PnB Rock	null	true	1lL7Sj9AitQT7YWXs6obEq	Dangerous (feat. Jeremih and PnB Rock)	06/07/2018	75
21WS9wngs9AqFckK7yYJPM	20sxb77xiYeusSH8cVdatc	0	2.0	Undirected	Meek Mill	2	41	750	2.0	null	day	17251	329	6631	PnB Rock	null	true	1lL7Sj9AitQT7YWXs6obEq	Dangerous (feat. Jeremih and PnB Rock)	06/07/2018	75
21WS9wngs9AqFckK7yYJPM	6icQOAFXDZKsumw3YXyusw	0	4.0	Undirected	Lil Yachty	4	41	101	4.0	null	day	15939	330	10564	PnB Rock	null	true	2KtGuSoEszAKKjF7Yovhcg	Everyday We Lit (feat. PnB Rock, Lil Yachty & Wiz Khalifa) - Remix	11/05/2017	61
21WS9wngs9AqFckK7yYJPM	7wlFDEWiM5OoIAt8RSli8b	0	2.0	Undirected	YoungBoy Never Broke Again	2	41	42	2.0	null	day	268	331	83	PnB Rock	null	true	1AH60dMaEfNjzDoUIFwIQi	Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again)	29/09/2017	74
7wlFDEWiM5OoIAt8RSli8b	6icQOAFXDZKsumw3YXyusw	0	2.0	Undirected	Lil Yachty	2	42	101	2.0	null	day	15928	332	6052	YoungBoy Never Broke Again	null	true	6K2anECyrckidwf5wxS78Q	NBAYOUNGBOAT	09/03/2018	76
5dHt1vcEm9qb8fCyLcB3HL	699OTQXzgjhIYAHMy9RyPD	0	2.0	Undirected	Playboi Carti	2	47	55	2.0	null	day	420	333	142	A$AP Ferg	null	true	0WQcnrsEqrY2e5nexGe3HX	Walk On Water	25/08/2017	65
5dHt1vcEm9qb8fCyLcB3HL	2P5sC9cVZDToPxyomzF1UH	0	2.0	Undirected	Joey Bada$$	2	47	52	2.0	null	day	363	334	139	A$AP Ferg	null	true	6lM1G8kF3xCUW20lIRfoBm	Pull Up (feat. Joey Bada$$ & A$AP Ferg)	11/04/2018	63
5dHt1vcEm9qb8fCyLcB3HL	5IcR3N7QB1j6KBL8eImZ8m	0	2.0	Undirected	ScHoolboy Q	2	47	50	2.0	null	day	330	335	132	A$AP Ferg	null	true	7xVLFuuYdAvcTfcP3IG3dS	Work REMIX	16/08/2013	75
5dHt1vcEm9qb8fCyLcB3HL	13ubrt8QOOCPljQ2FL1Kca	0	6.0	Undirected	A$AP Rocky	6	47	48	6.0	null	day	327	336	147	A$AP Ferg	null	true	28mIIBZt0jAe8k9g52NOsX	Feels So Good	25/08/2017	59
13ubrt8QOOCPljQ2FL1Kca	0RqtSIYZmd4fiBKVFqyIqD	0	2.0	Undirected	Thirty Seconds To Mars	2	48	2042	2.0	null	day	22078	337	9867	A$AP Rocky	null	false	2NyWdxhlqyrt91PE6Yzf9u	One Track Mind (feat. A$AP Rocky)	06/04/2018	62
13ubrt8QOOCPljQ2FL1Kca	5he5w2lnU9x7JFhnwcekXX	0	2.0	Undirected	Skrillex	2	48	731	2.0	null	day	20583	338	8767	A$AP Rocky	null	true	22Mme5vsZ688TMUieIHdx3	Wild for the Night	11/01/2013	70
13ubrt8QOOCPljQ2FL1Kca	00FQb4jTyendYWaN8pK0wa	0	2.0	Undirected	Lana Del Rey	2	48	435	2.0	null	day	15337	339	5792	A$AP Rocky	null	true	5QqyRUZeBE04yJxsD1OC0I	Summer Bummer (feat. A$AP Rocky & Playboi Carti)	21/07/2017	66
13ubrt8QOOCPljQ2FL1Kca	4kYSro6naA4h99UJvo89HB	0	2.0	Undirected	Cardi B	2	48	283	2.0	null	day	8755	340	3653	A$AP Rocky	null	true	2DQ1ITjI0YoLFzuADN1ZBW	No Limit	15/12/2017	74
13ubrt8QOOCPljQ2FL1Kca	02kJSzxNuaWGqwubyUba0Z	0	2.0	Undirected	G-Eazy	2	48	924	2.0	null	day	8754	341	3653	A$AP Rocky	null	true	2DQ1ITjI0YoLFzuADN1ZBW	No Limit	15/12/2017	74
13ubrt8QOOCPljQ2FL1Kca	5gCRApTajqwbnHHPbr2Fpi	0	2.0	Undirected	Juicy J	2	48	54	2.0	null	day	6447	342	2437	A$AP Rocky	null	true	51FWYmEzfGe3oByoPL4E4I	Gilligan (feat. A$AP Rocky & Juicy J) - Bonus Track	01/12/2017	47
13ubrt8QOOCPljQ2FL1Kca	360IAlyVv4PCEVjgyMZrxK	0	2.0	Undirected	Miguel	2	48	74	2.0	null	day	587	343	157	A$AP Rocky	null	true	2N3U8uTYhjX2KwGT0pf5x0	Everyday	26/05/2015	74
13ubrt8QOOCPljQ2FL1Kca	0fA0VVWsXO9YnASrzqfmYu	0	2.0	Undirected	Kid Cudi	2	48	71	2.0	null	day	574	344	155	A$AP Rocky	null	true	3oHkMCVJyOcjg5FhfLc2Rq	A$AP Forever REMIX	25/05/2018	75
13ubrt8QOOCPljQ2FL1Kca	4OBJLual30L7gRl5UkeRcT	0	2.0	Undirected	T.I.	2	48	70	2.0	null	day	573	345	155	A$AP Rocky	null	true	3oHkMCVJyOcjg5FhfLc2Rq	A$AP Forever REMIX	25/05/2018	75
13ubrt8QOOCPljQ2FL1Kca	2YZyLoL8N0Wb9xBt1NhZWg	0	2.0	Undirected	Kendrick Lamar	2	48	68	2.0	null	day	560	346	153	A$AP Rocky	null	true	4XoP1AkbOurU9CeZ2rMEz2	F**kin' Problems	11/01/2013	76
13ubrt8QOOCPljQ2FL1Kca	15iVAtD3s3FsQR4w1v6M0P	0	2.0	Undirected	Chief Keef	2	48	65	2.0	null	day	530	347	149	A$AP Rocky	null	true	3FUP0gYxsivCHzWzu8uUGw	Blowin' Minds (Skateboard)	25/08/2017	58
13ubrt8QOOCPljQ2FL1Kca	4V8LLVI7PbaPR0K2TGSxFF	0	4.0	Undirected	Tyler, The Creator	4	48	61	4.0	null	day	431	348	10205	A$AP Rocky	null	true	21yRtB6B8EMounImAfHRCP	Who Dat Boy	21/07/2017	72
13ubrt8QOOCPljQ2FL1Kca	2h93pZq0e7k5yf4dywlkpM	0	2.0	Undirected	Frank Ocean	2	48	57	2.0	null	day	375	349	141	A$AP Rocky	null	true	4pdgV8qr9Oytcv6thCdiIZ	RAF	25/08/2017	62
13ubrt8QOOCPljQ2FL1Kca	4O15NlyKLIASxsJ0PrXPfz	0	2.0	Undirected	Lil Uzi Vert	2	48	56	2.0	null	day	374	350	141	A$AP Rocky	null	true	4pdgV8qr9Oytcv6thCdiIZ	RAF	25/08/2017	62
13ubrt8QOOCPljQ2FL1Kca	699OTQXzgjhIYAHMy9RyPD	0	12.0	Undirected	Playboi Carti	12	48	55	12.0	null	day	372	351	5792	A$AP Rocky	null	true	5QqyRUZeBE04yJxsD1OC0I	Summer Bummer (feat. A$AP Rocky & Playboi Carti)	21/07/2017	66
13ubrt8QOOCPljQ2FL1Kca	5IcR3N7QB1j6KBL8eImZ8m	0	4.0	Undirected	ScHoolboy Q	4	48	50	4.0	null	day	334	352	8534	A$AP Rocky	null	true	2kfpH2OAAdpk5J3JaraAIh	Hands On The Wheel	01/01/2012	60
5IcR3N7QB1j6KBL8eImZ8m	5LHRHt1k9lMyONurDHEdrp	0	2.0	Undirected	Tyga	2	50	573	2.0	null	day	22571	353	10189	ScHoolboy Q	null	true	3PiLfzEXHrvT1oJKR8PAJt	Bitches N Marijuana	20/02/2015	65
5IcR3N7QB1j6KBL8eImZ8m	7bXgB6jMjp9ATFy66eO08Z	0	2.0	Undirected	Chris Brown	2	50	572	2.0	null	day	22570	354	10189	ScHoolboy Q	null	true	3PiLfzEXHrvT1oJKR8PAJt	Bitches N Marijuana	20/02/2015	65
5IcR3N7QB1j6KBL8eImZ8m	0NIIxcxNHmOoyBx03SfTCD	0	2.0	Undirected	Tinashe	2	50	1336	2.0	null	day	22186	355	9927	ScHoolboy Q	null	true	3jVtllWS5CFFWLQng8sKsr	2 On	01/10/2014	70
5IcR3N7QB1j6KBL8eImZ8m	5K4W6rqBFWDnAN6FQUkS6x	0	2.0	Undirected	Kanye West	2	50	841	2.0	null	day	20123	356	8532	ScHoolboy Q	null	true	5ssViyW46EqG1gVoELZUEf	THat Part	30/03/2018	60
5IcR3N7QB1j6KBL8eImZ8m	2YZyLoL8N0Wb9xBt1NhZWg	0	4.0	Undirected	Kendrick Lamar	4	50	68	4.0	null	day	20118	357	8536	ScHoolboy Q	null	true	6TLSA1Tmw8RQxvAioq6je6	Birds & The Beez	11/01/2011	57
5IcR3N7QB1j6KBL8eImZ8m	5BcAKTbp20cv7tC5VqPFoC	0	2.0	Undirected	Macklemore & Ryan Lewis	2	50	1485	2.0	null	day	16742	358	6328	ScHoolboy Q	null	true	3TKt9EoDMmKvNYpk1e6GkI	White Walls (feat. ScHoolboy Q, Hollis)	09/10/2012	56
2P5sC9cVZDToPxyomzF1UH	6l3HvQ5sa6mXTsMTB19rO5	0	2.0	Undirected	J. Cole	2	52	1100	2.0	null	day	12991	359	4963	Joey Bada$$	null	true	5csdNgCD64XzhsyoRlhzsa	LEGENDARY (feat. J. Cole)	07/04/2017	61
2P5sC9cVZDToPxyomzF1UH	1z7b1Pr1rSlvWRzsW3HOrS	0	2.0	Undirected	Russ	2	52	1212	2.0	null	day	12988	360	4962	Joey Bada$$	null	true	2DP3SfAM8g1hKPXKWyDptv	Lil Arrogant (feat. Joey Bada$$ & Russ)	11/05/2018	61
2P5sC9cVZDToPxyomzF1UH	1zNqDE7qDGCsyzJwohVaoX	0	2.0	Undirected	Anne-Marie	2	52	192	2.0	null	day	1580	361	629	Joey Bada$$	null	true	3nodtPfXcok53E8Uze8gvD	Either Way	28/07/2017	70
5gCRApTajqwbnHHPbr2Fpi	23zg3TcAtWQy7J6upgbUnj	0	2.0	Undirected	Usher	2	54	1335	2.0	null	day	22671	362	10253	Juicy J	null	true	7aXuop4Qambx5Oi3ynsKQr	I Don't Mind	21/11/2014	70
5gCRApTajqwbnHHPbr2Fpi	7iZtZyCzp3LItcw1wtPI3D	0	2.0	Undirected	Rae Sremmurd	2	54	338	2.0	null	day	19307	363	8031	Juicy J	null	true	1BuZAIO8WZpavWVbbq3Lci	Powerglide (feat. Juicy J) - From SR3MM	04/05/2018	86
5gCRApTajqwbnHHPbr2Fpi	540vIaP2JwjQb9dm3aArA4	0	2.0	Undirected	DJ Snake	2	54	756	2.0	null	day	15796	364	5992	Juicy J	null	true	6h5yOjQNDaLZ0rW2OGoXTB	Turn Down for What - Official Remix	19/05/2014	52
5gCRApTajqwbnHHPbr2Fpi	6jJ0s89eD6GaHleKKya26X	0	2.0	Undirected	Katy Perry	2	54	470	2.0	null	day	13956	365	5370	Juicy J	null	false	5jrdCoLpJSvHHorevXBATy	Dark Horse	01/01/2013	77
5gCRApTajqwbnHHPbr2Fpi	1gPhS1zisyXr5dHTYZyiMe	0	2.0	Undirected	Kevin Gates	2	54	1274	2.0	null	day	13719	366	5222	Juicy J	null	true	5cXAuTYvFXkL0ombvLGmci	Payback	17/03/2015	57
5gCRApTajqwbnHHPbr2Fpi	67nwj3Y5sZQLl72VNUHEYE	0	2.0	Undirected	Wale	2	54	1043	2.0	null	day	13683	367	5218	Juicy J	null	true	3N5oiETJEStSB71TjTFkWV	Bounce It	23/08/2013	61
5gCRApTajqwbnHHPbr2Fpi	55Aa2cqylxrFIXC767Z865	0	2.0	Undirected	Lil Wayne	2	54	285	2.0	null	day	13675	368	5216	Juicy J	null	true	7EZPH9Px3gXlxD5KJDwtwc	Bandz A Make Her Dance	23/08/2013	64
5gCRApTajqwbnHHPbr2Fpi	137W8MRPWKqSmrBGDBFSop	0	8.0	Undirected	Wiz Khalifa	8	54	676	8.0	null	day	13649	369	5220	Juicy J	null	true	4oSqzicbfGc72HishrRcSk	Bossed Up	03/06/2016	58
5gCRApTajqwbnHHPbr2Fpi	4IWBUUAFIplrNtaOHcJPRM	0	6.0	Undirected	James Arthur	6	54	1116	6.0	null	day	10984	370	5221	Juicy J	null	false	19tR7gUutqhrZgN2oecNae	You Can Cry - SUMR CAMP Remix	15/06/2018	58
5gCRApTajqwbnHHPbr2Fpi	64KEffDW9EtZ1y2vBYgq8T	0	6.0	Undirected	Marshmello	6	54	1451	6.0	null	day	10983	371	5221	Juicy J	null	false	19tR7gUutqhrZgN2oecNae	You Can Cry - SUMR CAMP Remix	15/06/2018	58
699OTQXzgjhIYAHMy9RyPD	2EMAnMvWE2eb56ToJVfCWs	0	2.0	Undirected	Bryson Tiller	2	55	458	2.0	null	day	18946	372	7790	Playboi Carti	null	true	1s9DTymg5UQrdorZf43JQm	Fell In Luv (feat. Bryson Tiller)	11/05/2018	68
699OTQXzgjhIYAHMy9RyPD	00FQb4jTyendYWaN8pK0wa	0	2.0	Undirected	Lana Del Rey	2	55	435	2.0	null	day	15339	373	5792	Playboi Carti	null	true	5QqyRUZeBE04yJxsD1OC0I	Summer Bummer (feat. A$AP Rocky & Playboi Carti)	21/07/2017	66
699OTQXzgjhIYAHMy9RyPD	15iVAtD3s3FsQR4w1v6M0P	0	2.0	Undirected	Chief Keef	2	55	65	2.0	null	day	551	374	149	Playboi Carti	null	true	3FUP0gYxsivCHzWzu8uUGw	Blowin' Minds (Skateboard)	25/08/2017	58
699OTQXzgjhIYAHMy9RyPD	4V8LLVI7PbaPR0K2TGSxFF	0	2.0	Undirected	Tyler, The Creator	2	55	61	2.0	null	day	440	375	143	Playboi Carti	null	true	5VnpYqIzm02X9gOhVElQo3	Telephone Calls	31/10/2016	62
699OTQXzgjhIYAHMy9RyPD	2h93pZq0e7k5yf4dywlkpM	0	2.0	Undirected	Frank Ocean	2	55	57	2.0	null	day	380	376	141	Playboi Carti	null	true	4pdgV8qr9Oytcv6thCdiIZ	RAF	25/08/2017	62
699OTQXzgjhIYAHMy9RyPD	4O15NlyKLIASxsJ0PrXPfz	0	6.0	Undirected	Lil Uzi Vert	6	55	56	6.0	null	day	379	377	7787	Playboi Carti	null	true	59J5nzL1KniFHnU120dQzt	wokeuplikethis*	14/04/2017	76
4O15NlyKLIASxsJ0PrXPfz	2RdwBSPQiwcmiDo9kixcl8	0	2.0	Undirected	Pharrell Williams	2	56	339	2.0	null	day	18828	378	7710	Lil Uzi Vert	null	true	1MJErNPIQUoEMu4YUUmecm	Neon Guts (feat. Pharrell Williams)	25/08/2017	66
4O15NlyKLIASxsJ0PrXPfz	6oMuImdp5ZcFhWP0ESe6mG	0	2.0	Undirected	Migos	2	56	472	2.0	null	day	17455	379	6794	Lil Uzi Vert	null	true	4Km5HrUvYTaSUfiSGPJeQR	Bad and Boujee (feat. Lil Uzi Vert)	27/01/2017	78
4O15NlyKLIASxsJ0PrXPfz	5K4W6rqBFWDnAN6FQUkS6x	0	2.0	Undirected	Kanye West	2	56	841	2.0	null	day	15860	380	6025	Lil Uzi Vert	null	true	3DoBTwfr8yi2LN08SBpFkN	Watch (feat. Lil Uzi Vert & Kanye West)	04/05/2018	84
4O15NlyKLIASxsJ0PrXPfz	246dkjvS1zLTtiykXe5h60	0	2.0	Undirected	Post Malone	2	56	749	2.0	null	day	7183	381	2846	Lil Uzi Vert	null	true	3XQbLWXdJOMzTJ3gFbL76y	Camera (feat. 1st FKI, Lil Uzi Vert, Mac Miller, and Post Malone)	22/07/2016	61
4O15NlyKLIASxsJ0PrXPfz	4LLpKhyESsyAXpc4laK94U	0	2.0	Undirected	Mac Miller	2	56	748	2.0	null	day	7182	382	2846	Lil Uzi Vert	null	true	3XQbLWXdJOMzTJ3gFbL76y	Camera (feat. 1st FKI, Lil Uzi Vert, Mac Miller, and Post Malone)	22/07/2016	61
4O15NlyKLIASxsJ0PrXPfz	2h93pZq0e7k5yf4dywlkpM	0	2.0	Undirected	Frank Ocean	2	56	57	2.0	null	day	390	383	141	Lil Uzi Vert	null	true	4pdgV8qr9Oytcv6thCdiIZ	RAF	25/08/2017	62
2h93pZq0e7k5yf4dywlkpM	4V8LLVI7PbaPR0K2TGSxFF	0	6.0	Undirected	Tyler, The Creator	6	57	61	6.0	null	day	8619	384	10208	Frank Ocean	null	true	6KuXb26rHuRy3ZDse1VRmx	Where This Flower Blooms	21/07/2017	68
2h93pZq0e7k5yf4dywlkpM	3nFkdlSjzX9mRTtwJOzDYB	0	2.0	Undirected	JAY Z	2	57	317	2.0	null	day	8618	385	3592	Frank Ocean	null	true	2q0VexHJirnUPnEOhr2DxK	Biking	10/04/2017	69
2h93pZq0e7k5yf4dywlkpM	6oMuImdp5ZcFhWP0ESe6mG	0	2.0	Undirected	Migos	2	57	472	2.0	null	day	3709	386	1764	Frank Ocean	null	true	7tr2za8SQg2CI8EDgrdtNl	Slide	30/06/2017	74
2h93pZq0e7k5yf4dywlkpM	7CajNmpbOovFoOoasH2HaY	0	2.0	Undirected	Calvin Harris	2	57	468	2.0	null	day	3708	387	1764	Frank Ocean	null	true	7tr2za8SQg2CI8EDgrdtNl	Slide	30/06/2017	74
4V8LLVI7PbaPR0K2TGSxFF	55Aa2cqylxrFIXC767Z865	0	2.0	Undirected	Lil Wayne	2	61	285	2.0	null	day	21701	388	9552	Tyler, The Creator	null	true	1UIcqXAA24eg76EFWViwr5	Martians Vs Goblins	23/08/2011	57
4V8LLVI7PbaPR0K2TGSxFF	0NbfKEOTQCcwd6o7wSDOHI	0	2.0	Undirected	The Game	2	61	1998	2.0	null	day	21700	389	9552	Tyler, The Creator	null	true	1UIcqXAA24eg76EFWViwr5	Martians Vs Goblins	23/08/2011	57
4V8LLVI7PbaPR0K2TGSxFF	3nFkdlSjzX9mRTtwJOzDYB	0	2.0	Undirected	JAY Z	2	61	317	2.0	null	day	8623	390	3592	Tyler, The Creator	null	true	2q0VexHJirnUPnEOhr2DxK	Biking	10/04/2017	69
15iVAtD3s3FsQR4w1v6M0P	5K4W6rqBFWDnAN6FQUkS6x	0	2.0	Undirected	Kanye West	2	65	841	2.0	null	day	10826	391	4478	Chief Keef	null	true	12D0n7hKpPcjuUpcbAKjjr	Don't Like.1	01/01/2012	63
2YZyLoL8N0Wb9xBt1NhZWg	5he5w2lnU9x7JFhnwcekXX	0	2.0	Undirected	Skrillex	2	68	731	2.0	null	day	20580	392	8765	Kendrick Lamar	null	true	65ES1qwOB577ZnTkizMXJJ	HUMBLE. - SKRILLEX REMIX	29/09/2017	73
2YZyLoL8N0Wb9xBt1NhZWg	5WUlDfRSoLAfcVSX1WnrxN	0	2.0	Undirected	Sia	2	68	683	2.0	null	day	20470	393	8693	Kendrick Lamar	null	false	7xHWNBFm6ObGEQPaUxHuKO	The Greatest	21/10/2016	77
2YZyLoL8N0Wb9xBt1NhZWg	1pPmIToKXyGdsCF6LmqLmI	0	2.0	Undirected	Rich The Kid	2	68	869	2.0	null	day	19581	394	8200	Kendrick Lamar	null	true	0eHCArTPhwUxatY7cEXRiK	New Freezer (feat. Kendrick Lamar)	30/03/2018	82
